telegram_channel,post_id,post_url,filename_as_published,display_size,posted_at,forwarded_from_name,forwarded_from_url,provisional_document_class,binary_original_status,official_source_status,import_eligibility,reason
robiai33,842,https://t.me/robiai33/842,مجموعه الاحكام القضائية13.pdf,2.8 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,843,https://t.me/robiai33/843,مجموعه الاحكام القضائية14.pdf,4.3 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,844,https://t.me/robiai33/844,مجموعه الاحكام القضائية15.pdf,4.6 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,845,https://t.me/robiai33/845,مجموعه الاحكام القضائية16.pdf,4.5 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,846,https://t.me/robiai33/846,مجموعه الاحكام القضائية17.pdf,3.4 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,847,https://t.me/robiai33/847,18 مجموعة الاحكام القضائية.pdf,3 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,848,https://t.me/robiai33/848,19 مجموعة الاحكام القضائية.pdf,2.4 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,849,https://t.me/robiai33/849,مجموعه الاحكام القضائية20.pdf,2.4 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,850,https://t.me/robiai33/850,مجموعه الاحكام القضائية21.pdf,2.3 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,851,https://t.me/robiai33/851,مجموعه الاحكام القضائية22.pdf,3.4 MB,2026-08-06T20:41:31+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,852,https://t.me/robiai33/852,مجموعه الاحكام القضائية23.pdf,3.9 MB,2026-08-06T20:41:32+00:00,,/s/robiai33?after=852,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,853,https://t.me/robiai33/853,مجموعه الاحكام القضائية24.pdf,8 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,854,https://t.me/robiai33/854,مجموعه الاحكام القضائية25.pdf,4.5 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,855,https://t.me/robiai33/855,26_2 مجموعة الاحكام القضائسة.pdf,2.7 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,856,https://t.me/robiai33/856,27_2 مجموعة الاحكام القضائية.pdf,4.1 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,857,https://t.me/robiai33/857,28_2 مجموعة الاحكام القضائية.pdf,4.2 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,858,https://t.me/robiai33/858,29 مجموعة الاحكام القضائية.pdf,27.8 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,859,https://t.me/robiai33/859,مجموعه الاحكام القضائية30.pdf,1.5 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,860,https://t.me/robiai33/860,1-1مجموعة الاحكام القضائية.pdf,5.1 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,861,https://t.me/robiai33/861,مجموعه الاحكام القضائية 2.pdf,2.8 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,862,https://t.me/robiai33/862,مجموعه الاحكام القضائية 3.pdf,5.6 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,863,https://t.me/robiai33/863,مجموعه الاحكام القضائية 4.pdf,4.6 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,864,https://t.me/robiai33/864,مجموعه الاحكام القضائية 5.pdf,3.8 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,865,https://t.me/robiai33/865,مجموعه الاحكام القضائية 6.pdf,4.2 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,866,https://t.me/robiai33/866,مجموعه الاحكام القضائية 7.pdf,2.6 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,867,https://t.me/robiai33/867,مجموعه الاحكام القضائية 8.pdf,3.4 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,868,https://t.me/robiai33/868,مجموعه الاحكام القضائية 9.pdf,3.5 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,869,https://t.me/robiai33/869,مجموعة الاحكام القضائية 10.pdf,3.6 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,870,https://t.me/robiai33/870,مجموعه الاحكام القضائية 11.pdf,4.4 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,871,https://t.me/robiai33/871,مجموعه الاحكام القضائية12.pdf,3.9 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,872,https://t.me/robiai33/872,مجموعه الاحكام القضائية13.pdf,2.8 MB,2026-08-06T20:41:32+00:00,,/s/robiai33?after=872,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,873,https://t.me/robiai33/873,مجموعه الاحكام القضائية14.pdf,4.3 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,874,https://t.me/robiai33/874,مجموعه الاحكام القضائية15.pdf,4.6 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,875,https://t.me/robiai33/875,مجموعه الاحكام القضائية16.pdf,4.5 MB,2026-08-06T20:41:32+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,876,https://t.me/robiai33/876,مجموعه الاحكام القضائية17.pdf,3.4 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,877,https://t.me/robiai33/877,18 مجموعة الاحكام القضائية.pdf,3 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,878,https://t.me/robiai33/878,19 مجموعة الاحكام القضائية.pdf,2.4 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,879,https://t.me/robiai33/879,مجموعه الاحكام القضائية20.pdf,2.4 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,880,https://t.me/robiai33/880,مجموعه الاحكام القضائية21.pdf,2.3 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,881,https://t.me/robiai33/881,مجموعه الاحكام القضائية22.pdf,3.4 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,882,https://t.me/robiai33/882,مجموعه الاحكام القضائية23.pdf,3.9 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,883,https://t.me/robiai33/883,مجموعه الاحكام القضائية24.pdf,8 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,884,https://t.me/robiai33/884,مجموعه الاحكام القضائية25.pdf,4.5 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,885,https://t.me/robiai33/885,26_2 مجموعة الاحكام القضائسة.pdf,2.7 MB,2026-08-06T20:41:33+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,886,https://t.me/robiai33/886,27_2 مجموعة الاحكام القضائية.pdf,4.1 MB,2026-08-06T20:41:35+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,887,https://t.me/robiai33/887,28_2 مجموعة الاحكام القضائية.pdf,4.2 MB,2026-08-06T20:41:35+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,888,https://t.me/robiai33/888,29 مجموعة الاحكام القضائية.pdf,27.8 MB,2026-08-06T20:41:35+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,889,https://t.me/robiai33/889,مجموعه الاحكام القضائية30.pdf,1.5 MB,2026-08-06T20:41:36+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,890,https://t.me/robiai33/890,تسبيبات القضاء العام.pdf,7 MB,2026-08-06T20:41:36+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,891,https://t.me/robiai33/891,القانون الجنائي .pdf,2.9 MB,2026-08-06T20:41:36+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,892,https://t.me/robiai33/892,التسبيب من نظام الإثبات.pdf,815 KB,2026-08-06T20:41:36+00:00,,/s/robiai33?after=892,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,893,https://t.me/robiai33/893?single,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الأول.pdf,295.4 KB,2026-08-06T20:41:36+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,893,https://t.me/robiai33/895?single,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الثالث.pdf,336.6 KB,2026-08-06T20:41:36+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,893,https://t.me/robiai33/894?single,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الثاني.pdf,297.5 KB,2026-08-06T20:41:36+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,893,https://t.me/robiai33/897?single,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الخامس_.pdf,420.1 KB,2026-08-06T20:41:36+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,893,https://t.me/robiai33/896?single,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الرابع.pdf,335.6 KB,2026-08-06T20:41:36+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,898,https://t.me/robiai33/898,1-1مجموعة الاحكام القضائية.pdf,5.1 MB,2026-08-06T20:41:36+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,899,https://t.me/robiai33/899,مجموعه الاحكام القضائية 2.pdf,2.8 MB,2026-08-06T20:41:36+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,900,https://t.me/robiai33/900,مجموعه الاحكام القضائية 3.pdf,5.6 MB,2026-08-06T20:41:42+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,901,https://t.me/robiai33/901,مجموعه الاحكام القضائية 4.pdf,4.6 MB,2026-08-06T20:41:42+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,902,https://t.me/robiai33/902,مجموعه الاحكام القضائية 5.pdf,3.8 MB,2026-08-06T20:41:42+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,903,https://t.me/robiai33/903,مجموعه الاحكام القضائية 6.pdf,4.2 MB,2026-08-06T20:41:42+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,904,https://t.me/robiai33/904,مجموعه الاحكام القضائية 7.pdf,2.6 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,905,https://t.me/robiai33/905,مجموعه الاحكام القضائية 8.pdf,3.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,906,https://t.me/robiai33/906,مجموعه الاحكام القضائية 9.pdf,3.5 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,907,https://t.me/robiai33/907,مجموعة الاحكام القضائية 10.pdf,3.6 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,908,https://t.me/robiai33/908,مجموعه الاحكام القضائية 11.pdf,4.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,909,https://t.me/robiai33/909,مجموعه الاحكام القضائية12.pdf,3.9 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,910,https://t.me/robiai33/910,مجموعه الاحكام القضائية13.pdf,2.8 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,911,https://t.me/robiai33/911,مجموعه الاحكام القضائية14.pdf,4.3 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,912,https://t.me/robiai33/912,مجموعه الاحكام القضائية15.pdf,4.6 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,913,https://t.me/robiai33/913,مجموعه الاحكام القضائية16.pdf,4.5 MB,2026-08-06T20:41:43+00:00,,/s/robiai33?after=913,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,914,https://t.me/robiai33/914,مجموعه الاحكام القضائية17.pdf,3.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,915,https://t.me/robiai33/915,18 مجموعة الاحكام القضائية.pdf,3 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,916,https://t.me/robiai33/916,19 مجموعة الاحكام القضائية.pdf,2.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,917,https://t.me/robiai33/917,مجموعه الاحكام القضائية20.pdf,2.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,918,https://t.me/robiai33/918,مجموعه الاحكام القضائية21.pdf,2.3 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,919,https://t.me/robiai33/919,مجموعه الاحكام القضائية22.pdf,3.4 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,920,https://t.me/robiai33/920,مجموعه الاحكام القضائية23.pdf,3.9 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,921,https://t.me/robiai33/921,مجموعه الاحكام القضائية24.pdf,8 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,922,https://t.me/robiai33/922,مجموعه الاحكام القضائية25.pdf,4.5 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,923,https://t.me/robiai33/923,26_2 مجموعة الاحكام القضائسة.pdf,2.7 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,924,https://t.me/robiai33/924,27_2 مجموعة الاحكام القضائية.pdf,4.1 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,925,https://t.me/robiai33/925,28_2 مجموعة الاحكام القضائية.pdf,4.2 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,926,https://t.me/robiai33/926,29 مجموعة الاحكام القضائية.pdf,27.8 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,927,https://t.me/robiai33/927,مجموعه الاحكام القضائية30.pdf,1.5 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,928,https://t.me/robiai33/928,سؤال وجواب القضاء الطبي .pdf,1.1 MB,2026-08-06T20:41:43+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,929,https://t.me/robiai33/929,الحقوق_المالية_لإنتهاء_العقد_في_نظام_العمل_1.pdf,1.4 MB,2026-08-06T20:41:44+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,930,https://t.me/robiai33/930,الأدلة_الإجرائية_لنظام_الإثبات.pdf,1.5 MB,2026-08-06T20:41:44+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,931,https://t.me/robiai33/931,01_تقاعد_مدني_معاش_تقاعدي_العجز_الصحي_وقت_الإصابة_بالمرض_احتمال.pdf,998.4 KB,2026-08-06T20:41:44+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,932,https://t.me/robiai33/932,09_تقاعد_عسكري_ضم_خدمة_إجازة_استثنائية_مرافقة_مبتعث_مناط_احتساب.pdf,1021 KB,2026-08-06T20:41:44+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,933,https://t.me/robiai33/933,التسبيبات_الفقهية_في_مختلف_المجالات_القانونية_مع_الفهرسة.pdf,9.5 MB,2026-08-06T20:41:44+00:00,,/s/robiai33?after=933,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,934,https://t.me/robiai33/934,السوابق القضائية كاملة.pdf,17.7 MB,2026-08-06T20:42:16+00:00,,,سابقة قضائية مرشحة غير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,935,https://t.me/robiai33/935?single,15_تعويض_عن_سجن_صدور_حكم_جزائي_نها.pdf,350.3 KB,2026-08-06T20:44:40+00:00,,,حكم قضائي مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,935,https://t.me/robiai33/936?single,21_تعويض_عن_أضرار_الإفراج_عن_وافد_هارب_عدم_ث.pdf,286.2 KB,2026-08-06T20:44:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,935,https://t.me/robiai33/937?single,2_تعويض_عن_توقيف_توقيف_المدعي_من_غير_ال.pdf,356.3 KB,2026-08-06T20:44:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,938,https://t.me/robiai33/938,التسببيات_القضائية_للأحكام_التجارية_للقاضي_أحمد_بن_محمد_الحارثي.pdf,784.8 KB,2026-08-06T20:45:14+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,939,https://t.me/robiai33/939,130753.pdf,980.7 KB,2026-08-06T20:47:23+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,940,https://t.me/robiai33/940,56965.pdf,595.9 KB,2026-08-06T20:47:24+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,941,https://t.me/robiai33/941,تسبيبات نفقة الأقارب.pdf,301.3 KB,2026-08-06T20:47:24+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,942,https://t.me/robiai33/942,نظام التوثيق المعتمد.pdf,799.3 KB,2026-08-06T20:47:24+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
